,dataset_id,dataset_name
3202,09104f5c-8de8-4e1b-9a71-876d78948db9,Sncg - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3203,c0660294-0bef-4274-9525-6cc901975ea3,L4 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3204,f42ac068-1316-4e7f-8003-a641f0362341,Pax6 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3205,2473f5cd-5a47-4b75-aa8a-0d2f8a3fd21a,Sst - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3206,4c4dedb7-1f74-4be7-9916-21e00106a1a7,Single-soma transcriptomics of tangle-bearing neurons in Alzheimer’s disease - Inhibitory
3207,8afd5925-0cb0-4c87-a6e6-5782d93b5fa3,Sst Chodl - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3208,22272e8f-0154-44f9-929f-5c6fb8339d81,L6b - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3209,e72d8192-b98a-46e7-8ad8-b63006f0341b,L6 CT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3210,e188dc6e-3bf3-4b38-bb2d-0c0c8352a36b,Supercluster: Midbrain-derived inhibitory
3211,3aaaa0b5-e835-4ec8-b602-6ab6d27b170b,Lamp5_Lhx6 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3212,e72d8192-b98a-46e7-8ad8-b63006f0341b,L6 CT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3213,09104f5c-8de8-4e1b-9a71-876d78948db9,Sncg - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3214,6a1d7fc2-e720-4041-a309-5f71c8105bc8,Endo - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3215,09104f5c-8de8-4e1b-9a71-876d78948db9,Sncg - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3216,2473f5cd-5a47-4b75-aa8a-0d2f8a3fd21a,Sst - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3217,c0660294-0bef-4274-9525-6cc901975ea3,L4 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3218,85d13974-fb6d-4c5e-8af9-b8639181f7ab,L5/6 NP - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3219,4b4b6b75-909c-418f-8f2f-00f53e413c6a,L2/3 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3220,22272e8f-0154-44f9-929f-5c6fb8339d81,L6b - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3221,4b4b6b75-909c-418f-8f2f-00f53e413c6a,L2/3 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3222,683b3a92-b147-4523-9642-f1890ed901d2,Astro - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3223,683b3a92-b147-4523-9642-f1890ed901d2,Astro - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3224,eb1ddded-87fa-49e5-a76d-dc5783d519a4,Lamp5 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3225,822a66fe-0330-4e63-bc23-7d1450799954,Vip - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3226,8651648a-46df-448f-acaf-d1edf50fd8e6,OPC - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3227,ff0798df-d1fb-4b33-94f2-3a568d2fd261,L5 ET - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3228,f42ac068-1316-4e7f-8003-a641f0362341,Pax6 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3229,8afd5925-0cb0-4c87-a6e6-5782d93b5fa3,Sst Chodl - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3230,8afd5925-0cb0-4c87-a6e6-5782d93b5fa3,Sst Chodl - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3231,8716534a-4c1c-414c-aa98-4a8b0b258034,Single-soma transcriptomics of tangle-bearing neurons in Alzheimer’s disease - Excitatory
3232,87e362ae-5b1d-46f7-85c0-c691c8b60d4c,L6 IT Car3 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3233,4b0b4c89-170b-48a9-b33e-d5efd0e3ee2f,L5 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3234,f42ac068-1316-4e7f-8003-a641f0362341,Pax6 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3235,822a66fe-0330-4e63-bc23-7d1450799954,Vip - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3236,9fe4c77c-539c-4e77-bb13-3d61b89824bc,Chandelier - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3237,c0660294-0bef-4274-9525-6cc901975ea3,L4 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3238,43cff06f-7cea-48b3-bdc2-d624177641e4,L6 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3239,4640b94c-d0c1-4da9-bec8-b8dd019f5298,Pvalb - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3240,a5c71863-b3c4-41e4-ae78-761679dfd437,VLMC - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3241,a5c71863-b3c4-41e4-ae78-761679dfd437,VLMC - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3242,8651648a-46df-448f-acaf-d1edf50fd8e6,OPC - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3243,fe25c780-c6ad-4d7e-97f5-edf2785c116b,Oligo - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3244,0ec6b0b8-63e2-4918-97f8-6aafbba8817f,Micro-PVM - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3245,6a1d7fc2-e720-4041-a309-5f71c8105bc8,Endo - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3246,4640b94c-d0c1-4da9-bec8-b8dd019f5298,Pvalb - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3247,8651648a-46df-448f-acaf-d1edf50fd8e6,OPC - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3248,4640b94c-d0c1-4da9-bec8-b8dd019f5298,Pvalb - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3249,4b4b6b75-909c-418f-8f2f-00f53e413c6a,L2/3 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3250,0ec6b0b8-63e2-4918-97f8-6aafbba8817f,Micro-PVM - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3251,fe25c780-c6ad-4d7e-97f5-edf2785c116b,Oligo - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3252,a5c71863-b3c4-41e4-ae78-761679dfd437,VLMC - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3253,0ec6b0b8-63e2-4918-97f8-6aafbba8817f,Micro-PVM - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3254,ff0798df-d1fb-4b33-94f2-3a568d2fd261,L5 ET - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3255,a5c71863-b3c4-41e4-ae78-761679dfd437,VLMC - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3256,2473f5cd-5a47-4b75-aa8a-0d2f8a3fd21a,Sst - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3257,22272e8f-0154-44f9-929f-5c6fb8339d81,L6b - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3258,822a66fe-0330-4e63-bc23-7d1450799954,Vip - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3259,bc41d57d-8621-433f-a39a-90c8fe62d2bf,Supercluster: Oligodendrocyte
3260,9fe4c77c-539c-4e77-bb13-3d61b89824bc,Chandelier - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3261,e72d8192-b98a-46e7-8ad8-b63006f0341b,L6 CT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3262,9fe4c77c-539c-4e77-bb13-3d61b89824bc,Chandelier - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3263,22272e8f-0154-44f9-929f-5c6fb8339d81,L6b - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3264,822a66fe-0330-4e63-bc23-7d1450799954,Vip - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3265,f42ac068-1316-4e7f-8003-a641f0362341,Pax6 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3266,ff0798df-d1fb-4b33-94f2-3a568d2fd261,L5 ET - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3267,4b0b4c89-170b-48a9-b33e-d5efd0e3ee2f,L5 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3268,8afd5925-0cb0-4c87-a6e6-5782d93b5fa3,Sst Chodl - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3269,87e362ae-5b1d-46f7-85c0-c691c8b60d4c,L6 IT Car3 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3270,4b0b4c89-170b-48a9-b33e-d5efd0e3ee2f,L5 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3271,8afd5925-0cb0-4c87-a6e6-5782d93b5fa3,Sst Chodl - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3272,e72d8192-b98a-46e7-8ad8-b63006f0341b,L6 CT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3273,4b4b6b75-909c-418f-8f2f-00f53e413c6a,L2/3 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3274,ff0798df-d1fb-4b33-94f2-3a568d2fd261,L5 ET - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3275,43cff06f-7cea-48b3-bdc2-d624177641e4,L6 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3276,8651648a-46df-448f-acaf-d1edf50fd8e6,OPC - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3277,ff0798df-d1fb-4b33-94f2-3a568d2fd261,L5 ET - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3278,683b3a92-b147-4523-9642-f1890ed901d2,Astro - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3279,9d23f8dc-c4c3-4766-8703-b55de8e7c9d9,Supercluster: Ependymal
3280,683b3a92-b147-4523-9642-f1890ed901d2,Astro - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3281,4b4b6b75-909c-418f-8f2f-00f53e413c6a,L2/3 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3282,85d13974-fb6d-4c5e-8af9-b8639181f7ab,L5/6 NP - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3283,b2c4eedd-19b1-4a18-9ab4-aeb1818e8b98,Supercluster: Lower rhombic lip
3284,22272e8f-0154-44f9-929f-5c6fb8339d81,L6b - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3285,09104f5c-8de8-4e1b-9a71-876d78948db9,Sncg - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3286,2473f5cd-5a47-4b75-aa8a-0d2f8a3fd21a,Sst - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3287,3aaaa0b5-e835-4ec8-b602-6ab6d27b170b,Lamp5_Lhx6 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3288,3aaaa0b5-e835-4ec8-b602-6ab6d27b170b,Lamp5_Lhx6 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3289,e188dc6e-3bf3-4b38-bb2d-0c0c8352a36b,Supercluster: Midbrain-derived inhibitory
3290,3aaaa0b5-e835-4ec8-b602-6ab6d27b170b,Lamp5_Lhx6 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3291,87e362ae-5b1d-46f7-85c0-c691c8b60d4c,L6 IT Car3 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3292,e72d8192-b98a-46e7-8ad8-b63006f0341b,L6 CT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3293,6a1d7fc2-e720-4041-a309-5f71c8105bc8,Endo - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3294,fe25c780-c6ad-4d7e-97f5-edf2785c116b,Oligo - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3295,c0660294-0bef-4274-9525-6cc901975ea3,L4 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3296,f42ac068-1316-4e7f-8003-a641f0362341,Pax6 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3297,2473f5cd-5a47-4b75-aa8a-0d2f8a3fd21a,Sst - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3298,c0660294-0bef-4274-9525-6cc901975ea3,L4 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3299,85d13974-fb6d-4c5e-8af9-b8639181f7ab,L5/6 NP - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3300,85d13974-fb6d-4c5e-8af9-b8639181f7ab,L5/6 NP - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3301,6a1d7fc2-e720-4041-a309-5f71c8105bc8,Endo - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3302,eb1ddded-87fa-49e5-a76d-dc5783d519a4,Lamp5 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3303,f42ac068-1316-4e7f-8003-a641f0362341,Pax6 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3304,fe25c780-c6ad-4d7e-97f5-edf2785c116b,Oligo - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3305,87e362ae-5b1d-46f7-85c0-c691c8b60d4c,L6 IT Car3 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3306,8afd5925-0cb0-4c87-a6e6-5782d93b5fa3,Sst Chodl - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3307,4b0b4c89-170b-48a9-b33e-d5efd0e3ee2f,L5 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3308,87e362ae-5b1d-46f7-85c0-c691c8b60d4c,L6 IT Car3 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3309,c0660294-0bef-4274-9525-6cc901975ea3,L4 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3310,09104f5c-8de8-4e1b-9a71-876d78948db9,Sncg - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3311,9fe4c77c-539c-4e77-bb13-3d61b89824bc,Chandelier - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3312,eb1ddded-87fa-49e5-a76d-dc5783d519a4,Lamp5 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3313,822a66fe-0330-4e63-bc23-7d1450799954,Vip - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3314,85d13974-fb6d-4c5e-8af9-b8639181f7ab,L5/6 NP - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3315,22272e8f-0154-44f9-929f-5c6fb8339d81,L6b - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3316,2aef99c6-29c8-4f2b-a633-e7b1bb4df3a5,Supercluster: Choroid plexus
3317,6a1d7fc2-e720-4041-a309-5f71c8105bc8,Endo - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3318,43cff06f-7cea-48b3-bdc2-d624177641e4,L6 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3319,fe25c780-c6ad-4d7e-97f5-edf2785c116b,Oligo - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3320,c0660294-0bef-4274-9525-6cc901975ea3,L4 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3321,14da0bf0-ff38-4117-82e0-4a43ac11e6a3,Supercluster: Upper rhombic lip
3322,6a1d7fc2-e720-4041-a309-5f71c8105bc8,Endo - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3323,4640b94c-d0c1-4da9-bec8-b8dd019f5298,Pvalb - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3324,8651648a-46df-448f-acaf-d1edf50fd8e6,OPC - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3325,fe25c780-c6ad-4d7e-97f5-edf2785c116b,Oligo - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3326,4640b94c-d0c1-4da9-bec8-b8dd019f5298,Pvalb - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3327,0ec6b0b8-63e2-4918-97f8-6aafbba8817f,Micro-PVM - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3328,43cff06f-7cea-48b3-bdc2-d624177641e4,L6 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3329,8651648a-46df-448f-acaf-d1edf50fd8e6,OPC - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3330,0ec6b0b8-63e2-4918-97f8-6aafbba8817f,Micro-PVM - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3331,0ec6b0b8-63e2-4918-97f8-6aafbba8817f,Micro-PVM - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3332,4640b94c-d0c1-4da9-bec8-b8dd019f5298,Pvalb - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3333,6a1d7fc2-e720-4041-a309-5f71c8105bc8,Endo - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3334,2473f5cd-5a47-4b75-aa8a-0d2f8a3fd21a,Sst - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3335,43cff06f-7cea-48b3-bdc2-d624177641e4,L6 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3336,a5c71863-b3c4-41e4-ae78-761679dfd437,VLMC - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3337,9fe4c77c-539c-4e77-bb13-3d61b89824bc,Chandelier - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3338,85d13974-fb6d-4c5e-8af9-b8639181f7ab,L5/6 NP - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3339,22272e8f-0154-44f9-929f-5c6fb8339d81,L6b - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3340,e72d8192-b98a-46e7-8ad8-b63006f0341b,L6 CT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3341,9fe4c77c-539c-4e77-bb13-3d61b89824bc,Chandelier - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3342,bc41d57d-8621-433f-a39a-90c8fe62d2bf,Supercluster: Oligodendrocyte
3343,ff0798df-d1fb-4b33-94f2-3a568d2fd261,L5 ET - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3344,2473f5cd-5a47-4b75-aa8a-0d2f8a3fd21a,Sst - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3345,f42ac068-1316-4e7f-8003-a641f0362341,Pax6 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3346,4b0b4c89-170b-48a9-b33e-d5efd0e3ee2f,L5 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3347,8afd5925-0cb0-4c87-a6e6-5782d93b5fa3,Sst Chodl - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3348,4b0b4c89-170b-48a9-b33e-d5efd0e3ee2f,L5 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3349,fe25c780-c6ad-4d7e-97f5-edf2785c116b,Oligo - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3350,eb1ddded-87fa-49e5-a76d-dc5783d519a4,Lamp5 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3351,ff0798df-d1fb-4b33-94f2-3a568d2fd261,L5 ET - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3352,eb1ddded-87fa-49e5-a76d-dc5783d519a4,Lamp5 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3353,4b4b6b75-909c-418f-8f2f-00f53e413c6a,L2/3 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3354,9d23f8dc-c4c3-4766-8703-b55de8e7c9d9,Supercluster: Ependymal
3355,683b3a92-b147-4523-9642-f1890ed901d2,Astro - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3356,b2c4eedd-19b1-4a18-9ab4-aeb1818e8b98,Supercluster: Lower rhombic lip
3357,c0660294-0bef-4274-9525-6cc901975ea3,L4 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3358,09104f5c-8de8-4e1b-9a71-876d78948db9,Sncg - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3359,e72d8192-b98a-46e7-8ad8-b63006f0341b,L6 CT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3360,3aaaa0b5-e835-4ec8-b602-6ab6d27b170b,Lamp5_Lhx6 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3361,87e362ae-5b1d-46f7-85c0-c691c8b60d4c,L6 IT Car3 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3362,3aaaa0b5-e835-4ec8-b602-6ab6d27b170b,Lamp5_Lhx6 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3363,8afd5925-0cb0-4c87-a6e6-5782d93b5fa3,Sst Chodl - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3364,87e362ae-5b1d-46f7-85c0-c691c8b60d4c,L6 IT Car3 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3365,4b0b4c89-170b-48a9-b33e-d5efd0e3ee2f,L5 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3366,3aaaa0b5-e835-4ec8-b602-6ab6d27b170b,Lamp5_Lhx6 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3367,8afd5925-0cb0-4c87-a6e6-5782d93b5fa3,Sst Chodl - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3368,f42ac068-1316-4e7f-8003-a641f0362341,Pax6 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3369,eb1ddded-87fa-49e5-a76d-dc5783d519a4,Lamp5 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3370,9fe4c77c-539c-4e77-bb13-3d61b89824bc,Chandelier - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3371,822a66fe-0330-4e63-bc23-7d1450799954,Vip - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3372,22272e8f-0154-44f9-929f-5c6fb8339d81,L6b - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3373,822a66fe-0330-4e63-bc23-7d1450799954,Vip - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3374,22272e8f-0154-44f9-929f-5c6fb8339d81,L6b - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3375,610f6f26-dfd3-4920-b3cd-a7e14192c843,Survey of human embryonic development
3376,0ec6b0b8-63e2-4918-97f8-6aafbba8817f,Micro-PVM - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3377,fe25c780-c6ad-4d7e-97f5-edf2785c116b,Oligo - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3378,43cff06f-7cea-48b3-bdc2-d624177641e4,L6 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3379,a5c71863-b3c4-41e4-ae78-761679dfd437,VLMC - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3380,0ec6b0b8-63e2-4918-97f8-6aafbba8817f,Micro-PVM - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3381,6a1d7fc2-e720-4041-a309-5f71c8105bc8,Endo - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3382,8651648a-46df-448f-acaf-d1edf50fd8e6,OPC - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3383,3aaaa0b5-e835-4ec8-b602-6ab6d27b170b,Lamp5_Lhx6 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3384,e72d8192-b98a-46e7-8ad8-b63006f0341b,L6 CT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3385,822a66fe-0330-4e63-bc23-7d1450799954,Vip - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3386,3aaaa0b5-e835-4ec8-b602-6ab6d27b170b,Lamp5_Lhx6 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3387,e72d8192-b98a-46e7-8ad8-b63006f0341b,L6 CT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3388,09104f5c-8de8-4e1b-9a71-876d78948db9,Sncg - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3389,09104f5c-8de8-4e1b-9a71-876d78948db9,Sncg - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3390,c0660294-0bef-4274-9525-6cc901975ea3,L4 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3391,85d13974-fb6d-4c5e-8af9-b8639181f7ab,L5/6 NP - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3392,822a66fe-0330-4e63-bc23-7d1450799954,Vip - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3393,4b4b6b75-909c-418f-8f2f-00f53e413c6a,L2/3 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3394,683b3a92-b147-4523-9642-f1890ed901d2,Astro - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3395,0ec6b0b8-63e2-4918-97f8-6aafbba8817f,Micro-PVM - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3396,2473f5cd-5a47-4b75-aa8a-0d2f8a3fd21a,Sst - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3397,eb1ddded-87fa-49e5-a76d-dc5783d519a4,Lamp5 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3398,4640b94c-d0c1-4da9-bec8-b8dd019f5298,Pvalb - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3399,9baa8ceb-91bb-45e4-92e8-f0cc7febe2b3,Second Trimester Human Developing Brain Regions and Cortical Areas
3400,ff0798df-d1fb-4b33-94f2-3a568d2fd261,L5 ET - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3401,ff0798df-d1fb-4b33-94f2-3a568d2fd261,L5 ET - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3402,a5c71863-b3c4-41e4-ae78-761679dfd437,VLMC - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3403,ff0798df-d1fb-4b33-94f2-3a568d2fd261,L5 ET - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3404,4640b94c-d0c1-4da9-bec8-b8dd019f5298,Pvalb - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3405,0ec6b0b8-63e2-4918-97f8-6aafbba8817f,Micro-PVM - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3406,4b4b6b75-909c-418f-8f2f-00f53e413c6a,L2/3 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3407,4b4b6b75-909c-418f-8f2f-00f53e413c6a,L2/3 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3408,85d13974-fb6d-4c5e-8af9-b8639181f7ab,L5/6 NP - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3409,85d13974-fb6d-4c5e-8af9-b8639181f7ab,L5/6 NP - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
3410,2473f5cd-5a47-4b75-aa8a-0d2f8a3fd21a,Sst - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD)
